review_id,review_text,rating
gp:AOqpTOGqj3-CmgDTE_b_Vxwu42Aq7C-07RK05NCwCGrz1yGjg9q4yhQqfH-XicJtZNX3K16wJBP8LAYMRtbhINw,having to link my existing calander with the separate calander defeats the purpose of having a separate work calander....i m not trying to have a screen filled with sht i have to spend a ton of time scanning through and dividing between. i ll buy a paper agenda... thanks for the effort though,1
gp:AOqpTOHJe4zJsU1kG-lq1zxkO--b-pFMRDfz_VpwDE2etNPxax1LfP4th7bV2DCZox8m5iFNlKHYRjWrxo9PjGI,"many seconds of full screen commercials when saving new events. earlier versions were much better, now i need to use another calendar as this is too annoying.",1
gp:AOqpTOGWIIIEoexbe84QUdrM44MT7BFZePzhfmPWhTy7ye8mOZ1gqj6T1MhgquSQeqLe6P3NwgNsxBBoKWI8Mvo,"ads that completely take over your phone have a forced timer so you can t exit out of them. edit it s untrue what the developer says regarding ads appearing once every 18 hours, it is more frequent. the skip the developer is referring to is not instantly available, you must wait a timer out. it wouldn t be a problem if the ads weren t so disruptive, they literally take over your screen. i have no problem with small less annoying ads.",1
gp:AOqpTOH0tlKovSYzgfviDgPVJ3ghqXuyeNMZTCc4GDt9i9l3jsz8o3QXDbwmBMdyoDprEt4t9aybsyd0CfwKZV4,"why in the world there s no sign in or backup option? how am i supposed to store my data? this app is so great but not having the very important feature makes no sense, i m so disappointed!",1
gp:AOqpTOFe2QkdbXSSFIGc3OqW0512YTRTKuV91hqKrHCaBu_sXpi5C_34uNEnEWqd9oY3nvOD_NN-3aN_-94lEgE,i like the options but doesn t sync with my calendars. i bought a app called one calendar that one dies sync well with my calendars. if you could fix the sync issue this app would be the best.,1
gp:AOqpTOEMEH0Wg64sTqyNAtOXchvgGmx06HqXG4bXRUvrbaHJpRCCndfqb0ZXBH9ngJexJSdmTiwAxj7OxmKGWpQ,latest version is buggy it does not sync at all,1
gp:AOqpTOGWjKTcQlZu5lMRvJNOhBWwL7DCCus8h-cdYsxiF9X9NLNT4Br0Tjki89vO178_AMQL0m0uSrbt4ruNk70,today the pro version said it s not pro any longer and asked for payment. on another device it s still pro.,1
gp:AOqpTOFG5LNPTxa8deaj2B2kmAAbQ_BPUL8qKml3sO6-lfdZmZ0nmnWd9H8V1JSHPoXrEyYXUUDU_l3bRhHbvG0,get this calendar app if you like to watch daily full screen video ads. there are calendar apps without ads. get one of them instead,1
gp:AOqpTOG6UPzB9q6LJVzE1AAH74X2KCYzBOS3lfvpFO6Pq4PKkwBz67IMjPm-CJXxLDMdZ-5pja8_saQThDaB4SY,what the hell? most recent update introduced full screen ads you cannot immediately dismissed! happens whenever you add to your calendar. developer has officially jumped the shark. finding an alternate!,1
gp:AOqpTOGlPHtQKP43kpVS-mzvKLKostko0RhBQuQie7nzcyF1FDarxeuk7lvLTtqt8hZ4jkjGRSzgv1Y5Wgb0Ao0,garbage... does allow adding exchange calendars,1
gp:AOqpTOFErWHWoD2bYO3MzeNdbMnInSd3oh5VtYUrYZvYPMjrQX0f6u9w3sjtlsoJmDJiVkI6HqCGSkBtGVPn2BE,"i have been waiting for a promised refund since 25th june, have sent several emails. would appreciate my refund",1
gp:AOqpTOGoMz_ps9fU75fl7OsAhcpG7C69rFTgNBJV8gz5NWBoXaHVkzpVNB0T94ZvEqsN80zCOj6TAoGt9FCJuvk,i purchased this app once but for sone reason i now have the free version??? whats up with that???,1
gp:AOqpTOGDAAEvTXMMlL3LqWeBAjBhvExQc5_ZFVR9EHDfinPWMF7TdcTXIS5L48TWo4xPX5_Z_mIRV-ao4T6J0bU,used to be great but just constantly wipes out all my repeat appointments now! it s become absolutely useless and support never respond. i pay for proband it s now money down the drain,1
gp:AOqpTOHisbeHpW3sroaK6GaXjp2lETyKMKBnHyADDz4gUr_DAfl7DeCUw7rwtV1ps7iJCkUCzs9P68OiX9er7FY,"can t add an outlook calendar that isn t on ms exchange, so that means you can t add any regular personal outlook calendar. that s pretty bad. edit the developer response links to a page discussing ms exchange enabled outlook accounts. my comment was regarding non exchange accounts. so the developer didn t even read my review properly.",1
gp:AOqpTOEpaGJiyKfkSf_nbPbfws9Oys2yWrn2sOEbAqC9PwQA-5fxo-q9EOfeoq0wt6RreKkNjqYdUPEz9Brkjsg,"i want dedicated column for week number in month view widget!!! added after editors reply i want week numbers in separate column, not in sunday column!!! and i do not understand why i have to get votes on forum to get updated feature, even if i paid for it.",1
gp:AOqpTOHM4DDBzHq3PzTNgFtTktEKLxizGqToPRq0DpmS7AjMBQEHDM8rty5pxZ6PfdZP-f4BVT2GvB_Uz3hzczE,"i was using it and thought it was pretty good.i had my whole business schedule on it, then i lost my phone. i got a new phone and downloaded the app again, logged on and no schedule! it was gone! i lost thousands of dollars and had many clients pissed off at me... so disappointed...",1
gp:AOqpTOExKSNUsPGM4UiLWQooK75rvgv_Ryk4BSUbfDE2I6aVuKeWKB-ngKiCsUKKDFNmV8ujhrQN6v9yLF8eF-8,i can t add my gmail account to your calendar. used to work flawlessly earlier. now just won t let me add my account and won t automatically sync data from account,1
gp:AOqpTOFwo_grJuP0nusVewHblZbpJcdX_sckKT-xDbTw5rlGGQFN-uRvFIu1JIE7YSAAu-KW_WRWdJChP26Bqfk,garbage. fails to notify reminders about half the time unless app tab is open. phone and app settings verified. missed a long awaited appointment this morning...why even bother setting reminders,1
gp:AOqpTOGpyNGinQPu7O2mbdg7yLQi3d2VCbyjVPMg3RhbbyZJndPnd3c7amh_3AATgJLZoQMJFoCOGHQQlaq5hAI,with the addition of publicity deep the app lost its productivity side.,1
gp:AOqpTOEWDxF1JHH69YsDq1i_EimRJp15knbSm0qwIVTaKOFitHTVPu-UrbI8Yxwb1_tEpAxvyUg9wzfj5XMY2pc,"since full screen ads were introduced, this calendar app has become very frustrating to use. despite having found the app to be one of the best calendar apps available, the ads are now too much of a hindrance.",1
gp:AOqpTOEJF8Wf82WO6hpLcknFRw9FVn85SBTASdoCWzbWjmniVkhlO282fiYHHCTuxgPaST714huSz84q_x_y_Ak,"too much ads in the free version. impossible to stop to watch it until the end, i m not the first to strongly condamn it, you reply you are trying to fix it, but you set it !!! should be less aggressive, and may be more users customers. i waited few months you react and correct it. personaly i m unstalling it",1
gp:AOqpTOHjv3cnE5IJeSdL7tuRAjHu3oy_bDTHgaumCHl1SUa6GV-fNUhz2MPXbtZhlAtiCbRnf0HjQe25rtjAo08,was a good app but recently started flooding you with long ads that you can t get out of until they are finished playing. so annoying. checking out other calendars now.,1
gp:AOqpTOEd08lQkw21nbgIr0bPfUXa8M3Or1dNJ7VunTkiB87_q3tv_DsIGI3RLmJcfN0d3Qassm9m76QfbHgQFe8,"ads that cover the whole screen later update since you bothered to respond to my review i will elaborate 1. any app that displays weird looking adds ads for games?! that cover the whole screen are suspicious apps spyware, etc. you should count yourself lucky that i did not report your app to google. the only reason for not doing that is that i ve been using your app for some time, before the new ad behavior, and it was fine. 2. let s ignore my previous point for a minute and consider this a business calendar app that sends me adds about online games that i can skip by stopping the app and then re opening... really, if i m a business person what would i want with an online game for children? 3. you mentioned the apps has to be deployed daily. tough luck! i did not make your release schedule, you did. furthermore i would be perfectly fine using an older version of the app, with no ads, or far fewer adds. i really don t care about the latest releases, and most business people don t either. we want stable things that we don t need to upgrade every week or so. 4. since the ads covering the whole screen started being pushed i realized that your app has little added value over the calendar apps that came preinstalled on my mobile devices... and they don t have any adds.",1
gp:AOqpTOGHQwB7BP-wAZeGtR6AzQb6IjeVyypeqZPfl_XzjHSElM8EGCVUwk2IWzgR8HBuJv1YewP8AyTRVrSQGiI,does not sync. not worth it to miss meetings. force synced does not typically refresh. back to google calendar. sync is a big part of being a calendar app.,1
gp:AOqpTOHKRm8JsfPJ3s-X011ctPXZbNr95_E1xVd-oCrGt96gICZW0Gkuqzp4ZSyJZwFhyDAeh1zu7PWu3SdLXoA,"i m so disappointed. i ve used this app for years as it was one of the best calendar apps, but now the obtrusive video ads that hold you hostage have completely changed the experience. i finally had to uninstall it because it s to the point where it s just too much. i m understanding about banner ads if you don t want to buy the pro version, but this is unacceptable.",1
gp:AOqpTOE6tgP7Qt_DYh1JZr_iB4TcdhyTjyrGMDSLcdnvE3U3rSZirvWxuqA6c5kIm4x-RAme1gSAzUn5pA_-G0o,it started out great but now there s video ads every time you go into the app to add a date,1
gp:AOqpTOHF1-wUp9i-0B09LZLIQb-DrTbW7eqDI35-4_XYRFyh_D6bkmD1gkwGa_XOBJkWG-s8HWcSwjnz2pwl4To,"i do understand free means accepting advertising, but your recent ads are horrible, cannot be shorten, and sometimes embarrassing. i uninstall now. left you two stars for old times sake. added after dev response. it wasn t the frequency. it was the advert that was served. i think it was some kind of japanese pornstar not sure cuz i was busily trying to close it, to no avail . i was in meeting with client, checking next date, and the unstoppable advert happened. simply cannot risk this again",1
gp:AOqpTOH9n2diGU6ycvH_LoKZHBC7j0mPC1gKftMNVPKXqMgKYFDNPuDcCrvt1Iuava4-sriyxJuXOQlPIuYOjvk,has all the features i need. however the colors are not customizable. i edit a calendar and select a custom color but there s no change applied. frustrating!!!,1
gp:AOqpTOGioVr6loK2IW6H3U7GAikYYqkLR-ArYYJCPSfwzedFDIAy-cbrZBThrbgFBCodFugH-8YeTDyDw9bNMdA,i ve been asking the developers of this app for years to add the ability for the user change the text color of the day numbers in month view. the current gray color doesn t offer enough contrast when using dark themes. we also need the ability to add clearly visible grid lines surrounding the day cells in month view. two very simple requests that go ignored year after year after year.,1
gp:AOqpTOH6VVcgIunDgXCBf7RBLv8ZqNjVDqG04DaRJS6weLwZMdZ95w8vQc0_8IuQEGgSXN0L3dkQuLwbOX1AdXk,my calendar doesn t show up,1
gp:AOqpTOEp_NfLbMGy3ixZYZBD7rthqoW0dPjcr5sv0qvMBOrU8dqyElfFbtROfBK-qk5uQ3ITnDgKVAzayiJwCK4,"this was one of the best apps for free out there but now they added these invasive ads whenever you make a new event in the calendar and some of them are like 30 seconds long. you can t skip them until it s done. this app is now hot garbage. i don t mind ads, they need to make money but 30 second ads about making a social media account, or jump scare ads, or straight up scams is invasive and abhorrent. you guys need to find a different ad service provider.",1
gp:AOqpTOGNpGM_9fzJnu8yhBCcahteAsQMCm4mBX8wb3HFMwcqvLKkEUnxN1AouM7CYSg43O9JjusegdN0a7ze9Fc,1 star prolly less after upgrade u r forcing us either uninstall it or upgrade to pro. i am now regretting upgrading it without reading the comments. damn! old features are already enough for me. can i degrade it???? 5 stars b4 upgrade this is the best calendar i ve ever used. the only thing that bother me is that this is not on the ios app store. will this happen in the coming days because this is the only reason i am still using android.,1
gp:AOqpTOFlM_PTLhOEShsOzQUQSa5A8UjGpw04iFbnDDI3jSBn_zY05W9u6UeU3CZt3XChTO2kdgV1IpnRdgD4lDE,why is it impossible to see text of event i purchased pro version and sent you email i just resent an email ... with screenshot,1
gp:AOqpTOG1tnZxAKKjAJY6nCk_KsoB7suYWxcw5UcKSujhd9YwBv4yfXUq4XEV3BgjFeOebeb8d6NU_9WvV6g45V0,update june 2020 do not use this app free version. it recently started forcing full screen ads that lock your screen for the duration of the ad. original review from 2018 great app! very customizable and the ads are small and non intrusive. i ve been using it for years and had only 1 issue that was resolved after contacting customer support.,1
gp:AOqpTOEWp6ujM17_mcAGSb3SaUKJmuOu7goNMlAK73R9LVWt-D2p5eMU2vg1gBOP63fBRe78LvsCuEUAbk5B3HA,i already paid for the paid version and now they want me to pay again for it or have to put up with ads. not cool to have to pay again and again and again! as i said not cool to have to pay again and again and again. so when my phone needs to be replaced you have changed the app s name so i have to pay for it again. other developers allow the user to install the app on their new phone and keep the same features they are familiar with and love. doing what you have done creates bad feelings,1
gp:AOqpTOGzOq--0YCrWrCXTLW0n5olqV1RzbR9MkCvc5nFzRvWns0gFBtqo_7__Rekt_z9ia_fRaSEGPKmu1rIDpU,used to be amazing and now ads have completely ruined this app. thanks for the years and cya,1
gp:AOqpTOHCyFDqcmb0tcZj-gL0nTthEeY04H90ilGtykYla_zpKb2jzaM3u2-isw_jyRWTpU_Oxy3ydiLI2QXhP-Q,very basic calender. outdated ui . not possible to integrate with google task or other task managers. few functions for collaborative work . most desired feature of a calender is a ability to add events and add invites from other apps and emails and thats missing.,1
gp:AOqpTOHZU86VyReeQsFB9C3vXNPcKftn6sl2gNwCg27uMcoY0468pgBzpC_vgBBnMhcaTLiP9dkZe5SxCmvTABo,i have paid for the pro version inside this app itself. but checking the business calendar 2 pro app i still am prompted to pay again. why is this? why can t i download the pro version even though i already paid for it?,1
gp:AOqpTOFR4T10bcGiSLTIQRfmCjTC8pk1sITQ8Awcn6bfHTlY_RSK36TKvE2UXBH9Kzk6rp-2dZ_CoXOZXvajwLE,works fine but the ads are horrible. every time i enter something new i have to watch a slow ad. i m removing it!,1
gp:AOqpTOEGppU8POcnx5I33e78DkBLVQxnGzfkotzKJfndpn62kTrn_pS9xX8l5WT8QjO13Jf1h1SZVfUZ1gCXwOk,used to be the best calendar available until they decided to put extremely invasive ads. i know it requires a lot of work and i m perfectly fine with ads. i m not fine with invasive and deceptive ads trying to trick you instead.,1
gp:AOqpTOHTo9jAVmLjQzAiwIzUfmcH1a_XVo2kZnwn5se-Mi4KtDlrJI16S_3_zEyYzRIwblh02WoUucrFFpP3cfQ,i ve lost an assigment after checking the app for my events for after one year. the app showed that my date was free but it was bussy actually! at some reason the app just did not synced my events for after one year! it cost me my income for the lost event and a lot of frustraion!,1
gp:AOqpTOEolU5iMr731CZLVoM4jgKQt0SnYwuCOnfWRcwv7ErZmpI5LZUbF9rtvl7JiZKYsRWfTjdbmnwsu6VmvUE,"plagued with intrusive ads. once was a great app. now, it s useless.",1
gp:AOqpTOH1Xlow4XV8jkiKdrJuK4c8hibLmfBJn5xyJ3YjorDhn50Ro1kQJcEqndf6u-kmFs2PDoB7GMA25Y-cJt0,"have paid for pro version. used to be decent but now struggles syncing with google whereas other calendar task apps do without problem. have now moved to etar as its open source, free and provides the same functionality needed.",1
gp:AOqpTOGF1AvUvuKabHYqRW9o62vGzquwJkV5dhnemPTuXfWDfGQVvnueDkO81zcGopjJP05TsIIU81oSpMIMkAs,there were no ads when i installed it and now every time i put my schedule there is ads so i need to wait. it s very annoying!!!!! i will find another app.,1
gp:AOqpTOHgJMLARYc6hUFpRp7ZQkell46XrEecFLJ082h3ub-9fZdv1RWwohIh80LAh47D-gxP0uzmps6I3eZ2nOs,everything is paid,1
gp:AOqpTOHw1ozR9pSgIB4xNjMnHBCg0RbvCClbH-0gUVEH5B-z8Xgy_2csTd2tiWBqV6QlQE1UKPP_0bpBG91gSeA,"recent update crashes the app a few seconds after launch update i know what s causing it. i have a root level adblock and with your new full screen ads that get blocked, it instead just relaunches the app for me. i m not disabling my adblock for one app, full screen ads unacceptable anyway for an app branded for business use.",1
gp:AOqpTOFPZmzBwGGHOOVyPu8KgsR9itI_8VfX3JnLmq5YZrVVYM47oxBWqxvoqzMBhUPhArIELUPtBSLNYEW0zQM,was good. but not keeping up with the world. having font size a pay feature with today s high resolution displays make the text so tiny that it can t be read. so in order to use the free version i have to pay for it.,1
gp:AOqpTOG3qsqYjcWV545LRgG8WCJMAVA7uKTJujJ-p9x8CQdyr54MhqqgSvCBUtgVne6aRrIDxNYEoRDcXr60rdE,"support doesn t want to fix issue in event calendar creation, or to make this optional for users to decide . there is a bug feature which moves the event to next day when i specifically selected today s date if i do it after 23 00 . this logic is flaud , even me as software developer will not decide for my customers such a thing, and will put a msgbox do u want to create event tommorow? or at least put a check box in options to match user aspectations.",1
gp:AOqpTOE52_VubEBxghBIZ4CTPRYAvv2ECwgAk1smZ4fMAq9OXY5QgHvGLs2Mmz8LmArezLFoT52TfgpJ0ZrDhKw,best calendar app ever. but im not giving 5 stars until we get the desktop version we have been requesting for the past 5 years.,1
gp:AOqpTOGHJWmohCVmQE8mT1PV6hSZQSbMTOKS2_aqqBYirJuKClbMJbCxRsMQLC3A4B49PKCw08AaUkp-gonECVI,"i paid for the ability to export calendars, then import them. the problem of all imported entries being backdated 1 day has not been fixed in 2 or 3 years dispite submitting samples showing that the dates are inaccurate in the exported file buyer beware totally useless when you change phones you lose all your calendar entries",1
gp:AOqpTOFyawwOxhy60RiurbxVwWWWXtgBN1d8JqsFh7q-HPgfxxTw2lQ6pv5TuLrrqkhXtmvyt8-JajH3vrPEJf4,used it for years. great app but uninstalled it after they added adds during editing appointments... i use a different app now...,1
gp:AOqpTOEhR9ax8q2S5-U27yZ7jVqE692UOkiPNxgc785OokTZSff-CGamuVWaBorhQuXhHodhTW09smWrESdcBRs,recently a ridiculous amount of advertising has been added to this app i m unable to add appointments while i wait for the ad that covers the whole screen to finish. i can no longer use this as its affecting my business. it has been a good calendar for years but i will be deleting it asap. update the developer responded said that an ad appears only every 18 hrs... this is incorrect. an ad appears after every diary entry other times too. i enter multiple entries every day so get many ads.,1
gp:AOqpTOFBgvyx-srkqxM6ctrcjoRSQQ-kgE-T2GHai0vAZthkEXME7Zuc7YgHYO4gQjHzoLsho7GfT7B8B53eM4E,who s brilliant idea was to add several holidays which you can t even delete that are not even us federal holidays to this calendar?,1
gp:AOqpTOHkXCtrxotyyxvee-rZKGUeLXPN6f1QbCN-azhF-913-HWaxMcYpbQ9UuLmIoL5PDgOsqKf8LI3fPdCUO0,"ever since the last update, i get invasive, annoying full screen ads every time i try to enter a new task. seems that the update was designed to ruin the app experience. horrible level of service. really considering uninstalling.",1
gp:AOqpTOHmcMrbj7YUDXALGzCV5CgRvbqTtHebDmKjK6T3B65ohMGLRxIFJVVUpO3k355rmabL_N0gAf1FoU0b53k,"used to be great. been using for 5 yrs . now tasks don t add, other calendars don t show data. the only event data that shows up is event data i add in the calendar.",1
gp:AOqpTOEe8CjpdIsgM5AzylLwMKj6fycKH0n45LqPnArL0F5URkr1N6PV9uNHf4E2iWn-CxS6gR6Yo3cJlO_Xm9A,this app s reminder is always late. always late. i don t know if there is a problem in my setting. but i m really not enjoying this app. i really don t. i thought this app will help me. big thumbs down.,1
gp:AOqpTOF0kBA_2WahR8PYuU5MEN2of23B7lI3iq20xpQ4Tl6u5RDR1W_3qcvOtqhf0UtEB7Tec3qRn0CemYxsmjg,"used to be great app. now sucks, unpredictable syncing and other day not syncing google calendar on android 10.",1
gp:AOqpTOGhDLNr5ynWB8tualCs9H7GmJZcR_fXVVU24njy9oDvOZdxx7gdcaM5NBR3aSoe_6FNPh7FgLb-KeArWao,"reduced to 1 star after second repetitive dev response. edit after dev response i get having ads, but full screen ads that you have to wait to skip are very annoying. i am fine with ads that appear at the bottom. great app until the full screen ads appeared",1
gp:AOqpTOEaBOEvJok8LA0-gD70CATc6iZPyUCtuGfkrvehwoQ8Gx5Yocs3a8wUQCK_bMXZFFcLRDvZ28-ABIWlKB0,"bc2 won t sync with google calendar. autosync is enabled, but still, events created or deleted from app will not sync with online calendar or google calendar app.",1
gp:AOqpTOEHP1M3R6b0sZbSyn-2348eBYaWN7uqFNDscfbwYAuvrizZicW5JlnYve_3DHGYlerqKAwS0GxeCZ5tH0o,"horrible marketing adds every time, removing the app.",1
gp:AOqpTOHNE3cf7FHZlU0SRRMam5RDTGa1QzSyAV2rCrB1zmBsGh8wjXiFWot_PpoZvNhtd5yU0nj4ujEo4Z58Iz0,"am getting reminder notification sounds, but with no notifications to dismiss. i have raised this issue many times over the years with no resolution. happens on lg and samsung. various android versions. now on android 10. have to force stop the app.",1
gp:AOqpTOG0mun7wwYPxyyDnx9CeB2F5zYAOGD_y9cofxrq9GM5FnU12KG6w_w05AG1chLEc81nSvKqvmwEdZg310Q,"ads killed an otherwise good app. had the old paid version too, but that went away. dealt with less intrusive ads for a while, but now they are out of control.",1
gp:AOqpTOGvJPVt-G-41eWcvOauHvAZlhLgkqFQP9VCjF2glWYHQjs3Mwm-FOftgU_z4PwGLkPHMzDWv5uRweo1zqI,had this app since july 2015 and since january it says buy pro which i have done almost 5 years ago. support is no help i ve contacted them for months with no help just told to uninstall quick fix just uninstall with no promise all info will return.,1
gp:AOqpTOFYv3nIKchfWu0qqRGsOhkLtcLNPF1ezzAoPPi4sSBELKOfdRx5ilo5I2crTbXGQLJSS7BaMuXpL05i3ME,i have paid for the pro version. it works for a few months then asked me to pay again. sent an email to the support email. they replied they have nothing to do with the payment. so who does then. stay away guys.,1
gp:AOqpTOFQtrvfC_Y5c250jSmgaqQCZYhgKe74W_MvEl-WraoEF7oBFdWiDPJx65trW_j5MZSD6nRaXefejt_OxbY,"i don t use the free version, i like to pay for software that deserves it. i tapped on the app today and had an interstitial ad. do not do this again for a business app.",1
gp:AOqpTOE8Xnh8G2Fo9Ey-J9Z63S3KuScoSXG8XCjFB8uSyDb3dj3yfh47PMrOuohV9bW7lXIPKsV76tm92rO1knc,"hello i just upgraded to your go pro within this free version but it looks like nothing changed.. how do i get those pro features? where are the widgets? do i have to install the pro app? i have to buy it again if i did that, i ve looked it up already. please fix this. i have already refund your app.",1
gp:AOqpTOHu12U1vxdapXRvT64guUikWNIps2FQZ-NgcwiJvRwX4nOoqQLEf8xAB04by8IA3QS-9-evxGijmnVq-g4,"it was all going good, even the irritating adds, until today where the app crashed and all my data saved on it are gone. i m really irritated now.",1
gp:AOqpTOGm5mZCbeeun8lWdnoVkWO8juTfutJu5H5q0DvwwgvJXlv6u1WMSAj2IJWPWIm91GlROAKbE0xd3w43fsU,iam horrified to find that a lot of my historical data has disappeared from the app. the info is vital for my medical records. if anyone has an idea on how to retreive it please let me know.,1
gp:AOqpTOE8K--pX5BI-SsMNf8PmNAqJY9Bf9_Oxw1qYjQagm_X4S4WTKcVBExs8a1il8AOeC0JYD79khDGxqBhRMA,great format but sucks due to ad popups that won t go away locks you out of app unless you pay for premium version!!! total complete waste of time data unless you pay for premium....!!!,1
gp:AOqpTOFyDcwWQcPk1GDJMd1msxdbBQdFQrcXsEAI_s5R7dGH3I_RDUDa8O6LmBrFBckLqLP0FYhVwPHtY2mpcLc,"i m sad i paid for this app. it used to be great. but now it keeps lagging and freezing intermittently, huawei p30 pro i have disabled battery management, tried using original and custom launcher, but app still freezes for 5 seconds for many actions. nothing works, and i can t use it in this state... i have no other issues with any other apps. scrolling in week view creating event editing event deleting event sometimes freeze, sometimes crash",1
gp:AOqpTOFyNbRN1TAorA_ubvA9dsO-9db5Q1oceLCbESGuyhnCkGGLnuVqiRPnZrr22KRKxAtojbr-ZjngXHN_S3Q,never responded to my original review in 2019 and the response to my latest review still doesn t answer the fact that any tasks that are recurring do not show in calendar even though you sync this information.,1
gp:AOqpTOHqJKU8rxkcElNIPovoM2gWM4bMg4bCQ-QG31J3sJuvn-qfn2rmk2SQfNGz2Er6g-7CjubyOt59YZLH8zc,"update only manual sync works. down to 1 until you fix this. best calendar out there! love it! it looks great, works flawlesly, erganomics ease of use is absolutely outstanding and i m sure it tastes good as well if you could eat it!",1
gp:AOqpTOG2uGEJPSTZRXlDTQEXOLRMH4gY_kT3w-0GEahdwl5k0VpKbpruhtOGPDWhcE19C5_RILOoQvBUyZJfNNQ,"using the app since years, now whenever open the app, trying to save an entry, full page advertisement opens for atleast 30 seconds causes missing what more to enter on different dates, this app is at its worst",1
gp:AOqpTOH3vaMnxSKPYzjpWpCjuQnrDuh0ZUpg7uJgFoFuUhE5y_qlaXhUXcncCXeWkG_jNMsOV4Q7Fo2xP7cJgJ0,this used to be a very good calendar app with plenty of good features in the free version already. unfortunately they introduced intrusive full screen ads recently to force you into buying the premium version. i ll rather switch to another calendar app than be blackmailed like that.,1
gp:AOqpTOF9NvaatjdnntSyHjUHsRuS6CyNaCzgQ6IjhICTbrgBD8bAJGKTLWUtA6lyFZVN7rQaSjei3MsslslHyK4,"if you don t stop to force ads clip watching, bye bye.",1
gp:AOqpTOEIdOoMl291jTV2Ib-P5XIfsN8OZiIUXPKZFc9AUwqhLDey_uefaS_-URBeWsM-m-LX_ltcrUBGdpR_Cl0,i have been a subscriber of the pro version for years when this new version came out i tried it and there were problems. i tried it again and it seems to work well. i tried running with one alarm and now it dosen t stop when i acknowledge it i m going back to the old version. i have removed pro 2 if the problem pesiststs i will have to find a new calendar. very frustrated.,1
gp:AOqpTOH8zdI47vFyYm19SvBgChgtBrySojveaaKKok_kU91fEu1aBsmvm0NVFAAenldPK-J9h9_Anr0UixrQhhM,"used to love it, now it s been an issue after issue with this app. you d expect that it would perform at least the basic task of reading my calendars. doesn t even do that anymore, no matter how many times i try to sync it. so much for getting the premium version. disappointing.",1
gp:AOqpTOErl4w0DDvUf2NlA22wklIy5qDTmkgaIz1nBg7FeKdoO8xJ41w8-lyMYy74QYYkLRFRA_nNEFcptDv86io,app starts ads after 1 month and opens wanting paid every time after the first month.,1
gp:AOqpTOFPePIZ2hCvzvhiCDGz4nMhjfBTIZR5AWvF1jY93kwU-uGUehf5TZuoUOw20w9K84w0c16Nh4NX3vnBuCU,it always reactivate calendar from all google account on the device and show it eventhough i have untick it in the calendar task list. calendar is full with unneeded event and the essentials wont show.,1
gp:AOqpTOFRJuKkdFySW0H8qOjzZb1UilDlMagtAiGsTMisT3f1XsR1KWUYyekY5Erie54imSKpVHOPmXY6bb0fkjA,"best free calendar is now unacceptable with full audio, full screen video ads. the price to avoid the ad mugging is ridiculously too much. uninstalled and looking for another.",1
gp:AOqpTOF4B7ULnefN3xE_Thi7CZ3tlMVigPN1-FZ3Tjv__0aFm45Jp5xKhTp3aDhgF-cJEcP6Y_XbSq7seSZgyKQ,"ads with free apps are acceptable, but fullscreen non skippable ads blocking the entire screen for 20 seconds are not. awful user experience. google has recently removed 600 android apps from play store because of disruptive fullscreen ads, this app may be the next one to be removed. not recommended.",1
gp:AOqpTOGMRfZMUqZ8MG4DijWhwc-XY3wx5ECRNquElZjRqHsR5cEn6qXNbzd46Hqd3CHVNfPlET0C6kxzYey1lw4,"awful! at one point, i bought the business calendar 2 app, and i the update has ads. i m supposed to purchase the newest version? yeah, no thanks.",1
gp:AOqpTOHTyEspTFZXHjrhdsOqeuff7-Z2Cp1H0ZsbTNoVmi3bnPgsaQgPAwWM0y97iMo8hy6fiZoj2huVYYVwbr0,"full screen ads ruin it all i ve been using this since it was just business calendar . it was still 7 back then so i wouldn t buy it but would click the ads every now and then. now with the full screen ads it s practically unusable. also, before the dev comes in with the stock the free version has ads response no duh it has ads. we didn t pay for the app because its upfront cost is too high so we liked the corner ads. now you force them to take over our screens. uninstalled and 1 star.",1
gp:AOqpTOFOuUcF4Jewtn3SDLuh0FHGkJfBqK09JzxSOwg_pkW8GGDuqUXHQe-U3aD5ZG1Mg_XMTDA8H2G7cxzszxc,"use this app every day and used to totally love it. but in the last month or so they have allowed full page video ads to take over the screen. the only way to get rid of them is to force close the app, which i now do repeatedly. can t continue like this! totally unacceptable. what the heck could they possibly have been thinking. downright stupid business decision. looking hard for another app to replace this one as soon as i can. it was nice while it lasted.",1
gp:AOqpTOH7NirJGlDwA801f4Rir61b8To68ImzV9BSzrWPkmNdBiwW4DwhaNuOo_vKjZ580pPRsY_fSiBSlVMLeNk,"i ve used this calendar for years. it has always been the best. but now they ve added ads. unless those go away, i ll be finding a new calendar.",1
gp:AOqpTOGgVrR1cglyzty5x8zhFNcWwejdKP7qoJKMmn3iiC5m9k9i4MBZ3uqP9jxANc7OSfVF_ejlv3N_6CiIfwU,"waste of time, unusable cannot delete events",1
gp:AOqpTOHN7w-ZPdgUf4BMIm3Rv7pginKrOiHCFn9RvINqnQAGR4_vJiOjFF0dKM_HCnvmpfvWyr6jaPpCEjI9MgQ,"i used to love this calendar, but now it has full screen ads videos that take over your phone. can t do anything else while the pop up ad is running. first one of these i saw uninstalled!! ... response the ads definitely come up more than twice per day and the calendar is definitely not functional while the ads are running you must wait for the commercial to end before you can open the calendar again. i can understand bar ads at the top or bottom of a free app, but full length commercials?!",1
